Frame,Green_X,Green_Y,Lime_X,Lime_Y,Distance
4026,984,621,0,0,
4027,971,626,1126,597,157.69
4028,963,626,1118,602,156.85
4029,961,624,1116,602,156.55
4030,959,620,1115,600,157.28
4031,960,614,1116,597,156.92
4032,962,609,1116,593,154.83
4033,964,607,1118,591,154.83
4034,963,607,1121,593,158.62
4035,963,611,1123,599,160.45
4036,964,617,1125,606,161.38
4037,965,625,1124,614,159.38
4038,964,630,1122,619,158.38
4039,963,631,1122,620,159.38
4040,963,630,1122,620,159.31
4041,963,629,1122,619,159.31
4042,961,626,1122,618,161.2
4043,959,622,1121,616,162.11
4044,957,619,1121,614,164.08
4045,956,616,1120,613,164.03
4046,956,614,1119,612,163.01
4047,954,613,1119,612,165.0
4048,952,613,1117,613,165.0
4049,952,614,1117,612,165.01
4050,952,616,1116,613,164.03
4051,954,616,1118,614,164.01
4052,962,618,1122,612,160.11
4053,963,620,1122,613,159.15
4054,965,617,1126,614,161.03
4055,967,614,1128,615,161.0
4056,967,616,1128,616,161.0
4057,966,620,0,0,
4058,966,624,0,0,
4059,967,629,0,0,
4060,967,630,0,0,
4061,967,631,1130,626,163.08
4062,966,631,0,0,
4063,965,631,0,0,
4064,965,632,0,0,
4065,964,633,0,0,
4066,965,635,0,0,
4067,967,635,0,0,
4068,968,636,0,0,
4069,968,636,0,0,
4070,970,636,0,0,
4071,970,636,0,0,
4072,972,636,0,0,
4073,973,636,0,0,
4074,975,636,0,0,
4075,982,636,0,0,
4076,988,635,0,0,
4077,994,634,0,0,
4078,996,634,0,0,
4079,998,634,0,0,
4080,1001,633,1158,586,163.88
4081,1003,633,1158,581,163.49
4082,1006,632,1161,576,164.81
4083,1009,633,1162,571,165.08
4084,1012,631,1163,568,163.62
4085,1015,629,1164,563,162.96
4086,1018,627,0,0,
4087,1020,623,0,0,
4088,1023,620,0,0,
4089,1027,615,0,0,
4090,1029,612,0,0,
4091,1030,608,0,0,
4092,1031,603,0,0,
4093,1032,598,0,0,
4094,1033,592,0,0,
4095,1035,586,0,0,
4096,1036,579,0,0,
4097,1036,572,0,0,
4098,1034,568,0,0,
4099,1034,562,0,0,
4100,1034,559,0,0,
4101,1035,556,0,0,
4102,1039,554,0,0,
4103,1043,549,0,0,
4104,1046,546,0,0,
4105,1044,554,0,0,
4106,1034,566,0,0,
4107,1026,575,0,0,
4108,1023,577,0,0,
4109,1018,581,0,0,
4110,1013,585,0,0,
4111,0,0,0,0,
4112,1005,594,0,0,
4113,1001,597,0,0,
4114,999,598,0,0,
4115,1000,598,0,0,
4116,1002,599,0,0,
4117,1003,598,0,0,
4118,1006,597,0,0,
4119,1007,597,0,0,
4120,1008,597,0,0,
4121,1009,596,0,0,
4122,1010,596,0,0,
4123,1010,596,0,0,
4124,1008,598,0,0,
4125,1006,600,0,0,
4126,1005,600,0,0,
4127,1004,600,0,0,
4128,1004,601,0,0,
4129,1004,601,0,0,
4130,1004,601,0,0,
4131,1004,602,0,0,
4132,1003,602,0,0,
4133,1003,603,0,0,
4134,1001,603,0,0,
4135,998,605,1158,577,162.43
4136,995,606,1157,578,164.4
4137,997,607,1157,578,162.61
4138,998,608,1158,575,163.37
4139,1000,608,1159,572,163.02
4140,1001,608,1159,568,162.98
4141,1003,609,1159,564,162.36
4142,1005,611,1159,561,161.91
4143,1007,613,1159,556,162.34
4144,1010,614,1159,552,161.38
4145,1011,613,1159,547,162.05
4146,1013,614,1158,542,161.89
4147,1015,614,1158,536,162.89
4148,1017,614,1156,530,162.41
4149,1019,613,1155,523,163.08
4150,1022,611,1152,517,160.42
4151,1025,613,0,0,
4152,0,0,0,0,
4153,0,0,0,0,
4154,0,0,0,0,
4155,0,0,0,0,
4156,0,0,0,0,
4157,0,0,0,0,
4158,0,0,0,0,
4159,0,0,1131,451,
4160,983,494,1124,461,144.81
4161,0,0,1117,472,
4162,0,0,1113,479,
4163,970,508,1110,484,142.04
4164,969,511,1110,489,142.71
4165,0,0,1109,498,
4166,0,0,1108,503,
4167,0,0,1108,508,
4168,0,0,1108,510,
4169,0,0,1107,511,
4170,0,0,1107,512,
4171,0,0,1106,511,
4172,0,0,1106,510,
4173,0,0,1105,509,
4174,0,0,1104,507,
4175,0,0,1104,507,
4176,0,0,1104,507,
4177,0,0,1101,508,
4178,0,0,1100,511,
4179,0,0,1099,517,
4180,0,0,1098,521,
4181,0,0,1098,525,
4182,0,0,1098,527,
4183,0,0,1098,525,
4184,0,0,1101,519,
4185,0,0,1109,513,
4186,964,511,1114,506,150.08
4187,965,508,1120,503,155.08
4188,967,507,1123,503,156.05
4189,968,506,1125,503,157.03
4190,969,507,1127,505,158.01
4191,971,512,1128,510,157.01
4192,975,517,1127,516,152.0
4193,0,0,1127,519,
4194,0,0,1128,522,
4195,0,0,1131,523,
4196,0,0,1132,522,
4197,980,527,1133,522,153.08
4198,0,0,1133,522,
4199,980,527,1135,521,155.12
4200,980,527,1135,522,155.08
4201,0,0,1134,521,
4202,0,0,1127,517,
4203,0,0,1119,511,
4204,0,0,1108,508,
4205,0,0,1104,506,
4206,0,0,1103,506,
4207,0,0,1103,507,
4208,0,0,1103,512,
4209,0,0,1104,517,
4210,0,0,1102,524,
4211,0,0,1100,527,
4212,0,0,1100,530,
4213,0,0,1100,528,
4214,0,0,1102,525,
4215,0,0,1104,519,
4216,961,529,1108,515,147.67
4217,958,531,1109,515,151.85
4218,0,0,1111,515,
4219,0,0,1109,516,
4220,0,0,1107,518,
4221,0,0,1106,522,
4222,0,0,1103,526,
4223,0,0,1100,530,
4224,0,0,1097,536,
4225,0,0,1096,539,
4226,0,0,1095,539,
4227,0,0,1095,540,
4228,0,0,1096,540,
4229,0,0,1096,538,
4230,0,0,1096,539,
4231,0,0,1096,538,
4232,0,0,1097,536,
4233,930,567,1096,533,169.45
4234,930,567,1095,531,168.88
4235,933,570,1094,530,165.89
4236,932,571,1094,529,167.36
4237,931,571,1093,530,167.11
4238,930,571,1093,529,168.32
4239,929,570,1092,529,168.08
4240,929,570,1092,529,168.08
4241,929,572,1091,529,167.61
4242,928,573,1090,529,167.87
4243,928,574,1089,528,167.44
4244,927,576,1088,528,168.0
4245,928,580,1088,530,167.63
4246,931,584,1089,534,165.72
4247,933,586,1090,535,165.08
4248,936,586,1091,535,163.17
4249,936,586,1091,535,163.17
4250,937,586,1092,534,163.49
4251,937,586,1092,532,164.14
4252,939,588,1094,530,165.5
4253,941,588,1095,527,165.64
4254,943,586,1097,523,166.39
4255,945,587,1098,521,166.63
4256,946,587,1099,518,167.84
4257,948,584,1099,516,165.6
4258,948,581,1100,513,166.52
4259,949,579,1098,513,162.96
4260,950,577,0,0,
4261,947,567,0,0,
4262,0,0,0,0,
4263,0,0,0,0,
4264,949,512,0,0,
4265,946,510,0,0,
4266,941,510,0,0,
4267,939,509,0,0,
4268,936,510,1097,511,161.0
4269,933,512,1094,512,161.0
4270,929,514,1092,513,163.0
4271,927,516,1092,515,165.0
4272,926,516,1090,516,164.0
4273,926,517,1090,517,164.0
4274,928,518,1092,520,164.01
4275,928,518,1092,520,164.01
4276,928,518,1092,520,164.01
4277,928,518,1092,520,164.01
4278,927,518,1092,519,165.0
4279,926,517,1092,518,166.0
4280,926,517,1091,518,165.0
4281,926,516,1091,518,165.01
4282,925,517,1090,518,165.0
4283,0,0,1090,519,
4284,0,0,1091,518,
4285,0,0,1091,514,
4286,0,0,1092,507,
4287,0,0,1093,499,
4288,0,0,1093,493,
4289,0,0,1094,486,
4290,0,0,1094,480,
4291,0,0,1094,472,
4292,936,504,0,0,
4293,938,502,0,0,
4294,0,0,0,0,
4295,0,0,0,0,
4296,946,489,0,0,
4297,950,480,0,0,
4298,951,475,0,0,
4299,0,0,0,0,
4300,0,0,0,0,
4301,921,504,0,0,
4302,0,0,1060,495,
4303,0,0,1051,519,
4304,0,0,1040,556,
4305,895,605,1039,568,148.68
4306,893,611,1040,575,151.34
4307,892,614,1040,579,152.08
4308,892,614,1041,580,152.83
4309,893,615,1042,580,153.06
4310,893,615,1042,580,153.06
4311,893,616,1042,581,153.06
4312,892,616,1042,582,153.81
4313,890,618,1041,585,154.56
4314,0,0,1040,589,
4315,0,0,1038,592,
4316,0,0,1037,591,
4317,0,0,1035,590,
4318,0,0,1037,585,
4319,901,609,1038,579,140.25
4320,901,599,1041,571,142.77
4321,901,591,1045,564,146.51
4322,902,587,1047,563,146.97
4323,899,587,1048,564,150.76
4324,896,589,1048,567,153.58
4325,895,592,1047,572,153.31
4326,892,597,1044,577,153.31
4327,890,602,1041,583,152.19
4328,889,606,1042,584,154.57
4329,888,611,1044,586,157.99
4330,887,612,1045,587,159.97
4331,889,610,1047,585,159.97
4332,890,609,1049,583,161.11
4333,892,607,1049,581,159.14
4334,894,604,1050,581,157.69
4335,894,598,1050,579,157.15
4336,893,594,1049,574,157.28
4337,893,593,1048,570,156.7
4338,893,593,1047,567,156.18
4339,893,593,1046,565,155.54
4340,891,594,1045,565,156.71
4341,888,595,1044,566,158.67
4342,889,596,1042,567,155.72
4343,0,0,1041,568,
4344,0,0,1039,566,
4345,0,0,1037,562,
4346,0,0,1039,558,
4347,0,0,1040,551,
4348,0,0,1039,540,
4349,0,0,1038,530,
4350,0,0,1039,522,
4351,0,0,1039,512,
4352,0,0,1037,507,
4353,0,0,1033,505,
4354,0,0,1029,504,
4355,0,0,0,0,
4356,0,0,0,0,
4357,0,0,0,0,
4358,0,0,1024,513,
4359,0,0,1025,514,
4360,0,0,1026,516,
4361,0,0,1026,518,
4362,0,0,1025,519,
4363,0,0,1021,526,
4364,0,0,1023,542,
4365,0,0,1021,554,
4366,0,0,1019,567,
4367,0,0,1018,576,
4368,0,0,1018,582,
4369,859,607,1017,584,159.67
4370,857,610,1016,585,160.95
4371,853,613,1016,587,165.06
4372,852,615,1015,589,165.06
4373,854,618,1015,591,163.25
4374,856,619,1017,591,163.42
4375,860,621,1020,591,162.79
4376,0,0,1022,591,
4377,0,0,1025,589,
4378,0,0,1030,588,
4379,0,0,1038,587,
4380,0,0,1043,587,
4381,897,616,0,0,
4382,905,613,0,0,
4383,909,613,0,0,
4384,912,613,0,0,
4385,916,611,0,0,
4386,0,0,0,0,
4387,0,0,0,0,
4388,0,0,0,0,
4389,0,0,0,0,
4390,0,0,0,0,
4391,933,597,0,0,
4392,936,596,0,0,
4393,0,0,0,0,
4394,0,0,0,0,
4395,0,0,0,0,
4396,0,0,0,0,
4397,0,0,1081,564,
4398,0,0,1082,566,
4399,0,0,1082,568,
4400,934,605,1082,569,152.32
4401,932,606,1082,571,154.03
4402,931,607,1081,572,154.03
4403,930,608,1080,573,154.03
4404,929,608,1079,575,153.59
4405,927,609,1079,577,155.33
4406,925,610,1077,579,155.13
4407,925,611,1077,581,154.93
4408,0,0,1077,583,
4409,0,0,1077,583,
4410,0,0,1078,583,
4411,0,0,1078,582,
4412,0,0,1079,581,
4413,0,0,1081,579,
4414,0,0,1082,577,
4415,934,611,1082,576,152.08
4416,934,608,1082,573,152.08
4417,935,605,1080,572,148.71
4418,937,602,1080,571,146.32
4419,941,598,1082,570,143.75
4420,945,595,1084,568,141.6
4421,948,591,1085,564,139.64
4422,952,581,1089,557,139.09
4423,952,573,1092,550,141.88
4424,950,569,1092,545,144.01
4425,946,566,1089,538,145.72
4426,946,562,1087,533,143.95
4427,0,0,1087,528,
4428,0,0,1088,521,
4429,0,0,1094,515,
4430,0,0,1094,512,
4431,0,0,1094,510,
4432,0,0,1093,507,
4433,0,0,1092,506,
4434,0,0,1093,503,
4435,0,0,1091,502,
4436,0,0,1089,503,
4437,0,0,1087,504,
4438,0,0,1089,507,
4439,0,0,1091,509,
4440,0,0,1094,510,
4441,936,532,1096,510,161.51
4442,0,0,1100,509,
4443,0,0,1106,511,
4444,0,0,0,0,
4445,0,0,0,0,
4446,0,0,0,0,
4447,0,0,0,0,
4448,0,0,0,0,
4449,0,0,0,0,
4450,0,0,0,0,
4451,0,0,0,0,
4452,1017,528,0,0,
4453,1018,526,0,0,
4454,0,0,0,0,
4455,0,0,0,0,
4456,0,0,0,0,
4457,0,0,0,0,
4458,0,0,0,0,
4459,0,0,1149,498,
4460,0,0,1150,496,
4461,0,0,1152,496,
4462,0,0,1157,495,
4463,0,0,1160,503,
4464,0,0,1161,516,
4465,0,0,1166,530,
4466,0,0,1165,543,
4467,0,0,1164,554,
4468,0,0,1166,564,
4469,0,0,1168,569,
4470,1038,587,1170,570,133.09
4471,1042,589,1175,570,134.35
4472,1047,588,1180,566,134.81
4473,1055,584,0,0,
4474,1061,580,1191,555,132.38
4475,1066,578,1198,549,135.15
4476,1072,578,0,0,
4477,1075,578,0,0,
4478,0,0,1212,548,
4479,0,0,1212,548,
4480,0,0,1217,548,
4481,0,0,1223,548,
4482,0,0,1226,548,
4483,0,0,1230,547,
4484,0,0,1234,547,
4485,0,0,1235,548,
4486,0,0,1243,556,
4487,0,0,1254,566,
4488,0,0,1266,574,
4489,0,0,1272,582,
4490,1136,604,1275,583,140.58
4491,1138,604,1277,583,140.58
4492,1138,604,1278,585,141.28
4493,1136,606,1276,584,141.72
4494,1132,610,1277,584,147.31
4495,1129,613,1278,587,151.25
4496,1127,616,1275,592,149.93
4497,1127,618,1274,593,149.11
4498,1127,618,1273,593,148.12
4499,1127,617,1273,593,147.96
4500,1128,615,1273,592,146.81
4501,1129,615,1273,592,145.83
4502,1130,613,1274,591,145.67
4503,1135,612,1276,590,142.71
4504,1138,611,1278,589,141.72
4505,1140,608,1283,590,144.13
4506,1144,605,1287,590,143.78
4507,1144,605,1288,590,144.78
4508,1143,606,1287,589,145.0
4509,1141,608,1286,589,146.24
4510,1141,608,1285,589,145.25
4511,1141,608,1286,588,146.37
4512,1141,609,1285,588,145.52
4513,1142,610,1286,588,145.67
4514,1147,610,1290,586,145.0
4515,1151,609,1293,583,144.36
4516,1156,608,1296,578,143.18
4517,1164,606,1300,570,140.68
4518,1177,603,1308,566,136.12
4519,1189,600,1319,561,135.72
4520,1199,598,1324,561,130.36
4521,1205,598,1325,560,125.87
4522,1212,600,0,0,
4523,1222,602,0,0,
4524,0,0,0,0,
4525,0,0,0,0,
4526,0,0,0,0,
4527,0,0,0,0,
4528,0,0,0,0,
4529,0,0,0,0,
4530,0,0,1336,565,
4531,0,0,1333,566,
4532,0,0,1333,566,
4533,0,0,1331,566,
4534,0,0,1331,562,
4535,0,0,1333,557,
4536,0,0,1333,555,
4537,1203,600,1332,554,136.96
4538,1198,602,1328,555,138.24
4539,1194,604,1327,556,141.4
4540,1192,607,1326,558,142.68
4541,1189,610,1323,559,143.38
4542,1187,610,1319,561,140.8
4543,1188,608,1318,560,138.58
4544,1187,606,1317,559,138.24
4545,1185,605,1317,559,139.79
4546,1182,607,1317,561,142.62
4547,1181,608,1317,563,143.25
4548,1180,611,1316,565,143.57
4549,1178,612,1316,567,145.15
4550,1176,614,1315,569,146.1
4551,1174,615,1313,570,146.1
4552,1172,615,1313,569,148.31
4553,1173,614,1313,569,147.05
4554,1176,610,1315,570,144.64
4555,1178,608,1317,571,143.84
4556,1177,609,1317,573,144.55
4557,1172,614,1311,575,144.37
4558,0,0,1299,576,
4559,0,0,1292,573,
4560,0,0,1284,569,
4561,0,0,1275,566,
4562,0,0,1269,563,
4563,0,0,1267,559,
4564,0,0,1264,557,
4565,0,0,1263,555,
4566,0,0,1262,552,
4567,0,0,1262,550,
4568,0,0,1263,549,
4569,0,0,1261,549,
4570,0,0,1260,550,
4571,0,0,1260,552,
4572,0,0,1259,554,
4573,0,0,1259,555,
4574,1130,598,1258,555,135.03
4575,1130,600,1258,556,135.35
4576,1129,602,1257,556,136.01
4577,1127,604,1255,558,136.01
4578,0,0,1252,559,
4579,0,0,1251,559,
4580,0,0,1250,558,
4581,1126,599,1253,558,133.45
4582,0,0,1252,559,
4583,0,0,1247,558,
4584,0,0,1243,558,
4585,0,0,1235,556,
4586,0,0,1229,555,
4587,0,0,1225,552,
4588,0,0,1224,550,
4589,0,0,1222,549,
4590,0,0,1222,546,
4591,0,0,1221,545,
4592,0,0,1219,545,
4593,0,0,1216,546,
4594,0,0,1214,548,
4595,0,0,1212,549,
4596,0,0,1209,551,
4597,0,0,1207,553,
4598,1069,597,1205,556,142.05
4599,1069,598,1204,558,140.8
4600,1069,598,1203,559,139.56
4601,1068,599,1203,561,140.25
4602,1067,599,1204,562,141.91
4603,1067,599,1205,566,141.89
4604,1067,599,1205,568,141.44
4605,1065,602,1204,571,142.41
4606,1064,604,1201,574,140.25
4607,1063,607,1201,576,141.44
4608,1061,609,1201,578,143.39
4609,1059,611,1198,581,142.2
4610,1057,611,1198,583,143.75
4611,0,0,1195,585,
4612,0,0,1192,586,
4613,0,0,1188,586,
4614,0,0,1181,586,
4615,0,0,1170,586,
4616,0,0,1163,585,
4617,0,0,1161,585,
4618,0,0,1158,585,
4619,0,0,1157,585,
4620,0,0,1155,585,
4621,0,0,1153,584,
4622,0,0,1152,585,
4623,0,0,1151,586,
4624,0,0,1149,587,
4625,0,0,1147,589,
4626,0,0,1145,590,
4627,0,0,1144,591,
4628,0,0,1144,593,
4629,0,0,1143,593,
4630,0,0,1144,592,
4631,0,0,1144,592,
4632,0,0,1144,592,
4633,0,0,1144,592,
4634,0,0,1145,590,
4635,0,0,1145,589,
4636,0,0,1146,589,
4637,0,0,1146,588,
4638,0,0,1147,588,
4639,0,0,1147,588,
4640,0,0,1148,587,
4641,1010,608,1149,587,140.58
4642,1011,610,1151,585,142.21
4643,1012,610,1152,585,142.21
4644,1011,610,1154,583,145.53
4645,1009,613,1157,578,152.08
4646,1009,614,1158,575,154.02
4647,1011,613,1161,572,155.5
4648,1013,612,0,0,
4649,1016,611,0,0,
4650,1019,608,0,0,
4651,1023,603,0,0,
4652,1025,599,0,0,
4653,1026,595,0,0,
4654,1026,587,0,0,
4655,1027,576,0,0,
4656,1027,568,0,0,
4657,1028,563,0,0,
4658,1027,562,0,0,
4659,1024,562,0,0,
4660,1021,565,0,0,
4661,1017,570,0,0,
4662,1013,574,0,0,
4663,1011,578,0,0,
4664,1007,582,0,0,
4665,1004,584,1163,578,159.11
4666,1002,585,1162,580,160.08
4667,1002,587,1161,581,159.11
4668,1001,590,1161,582,160.2
4669,1001,590,1161,584,160.11
4670,1001,592,1161,584,160.2
4671,1000,593,1161,583,161.31
4672,1000,593,1160,583,160.31
4673,1000,593,1160,583,160.31
4674,999,593,1159,583,160.31
4675,999,593,1160,582,161.38
4676,997,593,1159,582,162.37
4677,995,593,1159,579,164.6
4678,994,594,1159,578,165.77
4679,993,594,1158,577,165.87
4680,992,595,1157,573,166.46
4681,993,595,1158,570,166.88
4682,996,595,1159,565,165.74
4683,999,593,1160,558,164.76
4684,0,0,1161,549,
4685,0,0,1161,541,
4686,0,0,1161,531,
4687,0,0,0,0,
4688,0,0,0,0,
4689,0,0,0,0,
4690,0,0,0,0,
4691,0,0,0,0,
4692,0,0,0,0,
4693,0,0,0,0,
4694,0,0,0,0,
4695,0,0,0,0,
4696,0,0,0,0,
4697,0,0,0,0,
4698,970,506,1116,483,147.8
4699,0,0,1108,492,
4700,0,0,1106,497,
4701,0,0,1105,500,
4702,0,0,1103,502,
4703,0,0,1103,502,
4704,0,0,1103,501,
4705,0,0,1103,501,
4706,0,0,1103,501,
4707,0,0,1101,501,
4708,0,0,1100,507,
4709,0,0,1101,514,
4710,0,0,1099,518,
4711,0,0,1097,522,
4712,0,0,1097,521,
4713,0,0,1096,517,
4714,0,0,1104,511,
4715,971,513,1112,507,141.13
4716,971,511,1125,510,154.0
4717,971,511,1129,510,158.0
4718,971,512,1130,512,159.0
4719,972,515,1130,513,158.01
4720,0,0,1129,517,
4721,977,527,1129,521,152.12
4722,976,532,1128,525,152.16
4723,974,535,1128,528,154.16
4724,974,536,1130,529,156.16
4725,0,0,1130,529,
4726,0,0,1130,528,
4727,0,0,1129,527,
4728,0,0,1127,527,
4729,0,0,1125,525,
4730,0,0,1123,518,
4731,0,0,1121,514,
4732,0,0,1117,511,
4733,0,0,1111,510,
4734,0,0,1106,512,
4735,0,0,1104,518,
4736,0,0,1101,525,
4737,0,0,1098,530,
4738,0,0,1098,531,
4739,0,0,1098,528,
4740,0,0,1100,524,
4741,0,0,1104,517,
4742,959,524,1110,513,151.4
4743,956,527,1113,511,157.81
4744,0,0,1115,512,
4745,0,0,1113,515,
4746,0,0,1112,520,
4747,0,0,1108,526,
4748,0,0,1106,531,
4749,0,0,1102,535,
4750,0,0,1099,538,
4751,0,0,1099,539,
4752,0,0,1100,539,
4753,0,0,1100,540,
4754,0,0,1099,539,
4755,0,0,1098,538,
4756,0,0,1099,536,
4757,0,0,1098,533,
4758,933,572,1095,531,167.11
4759,933,574,1091,530,164.01
4760,933,575,1091,531,164.01
4761,931,575,1090,531,164.98
4762,930,575,1091,530,167.17
4763,929,576,1090,530,167.44
4764,929,577,1087,532,164.28
4765,929,578,1088,532,165.52
4766,928,579,1088,533,166.48
4767,930,584,1089,535,166.38
4768,933,586,1090,537,164.47
4769,935,586,1090,538,162.26
4770,935,586,1091,537,163.51
4771,936,586,1091,536,162.86
4772,937,585,1092,535,162.86
4773,939,585,1093,532,162.86
4774,941,584,1092,530,160.37
4775,943,583,1094,527,161.05
4776,945,579,1095,523,160.11
4777,947,576,0,0,
4778,948,568,0,0,
4779,0,0,0,0,
4780,0,0,0,0,
4781,950,510,0,0,
4782,950,506,0,0,
4783,946,508,0,0,
4784,941,509,0,0,
4785,939,508,0,0,
4786,936,510,1096,517,160.15
4787,931,513,1094,518,163.08
4788,929,516,1092,520,163.05
4789,928,518,1091,522,163.05
4790,927,520,1090,524,163.05
4791,928,521,1090,525,162.05
4792,928,522,1091,525,163.03
4793,928,522,1092,525,164.03
4794,928,521,1092,524,164.03
4795,928,519,1092,523,164.05
4796,928,517,1092,521,164.05
4797,927,517,1092,520,165.03
4798,0,0,1091,520,
4799,0,0,1091,520,
4800,0,0,1091,516,
4801,0,0,1091,507,
4802,0,0,1090,498,
4803,0,0,1090,492,
4804,0,0,1092,486,
4805,0,0,1092,479,
4806,0,0,1092,473,
4807,0,0,0,0,
4808,0,0,0,0,
4809,0,0,0,0,
4810,0,0,0,0,
4811,0,0,0,0,
4812,0,0,0,0,
4813,0,0,0,0,
4814,0,0,0,0,
4815,0,0,1064,500,
4816,0,0,1060,523,
4817,0,0,1055,540,
4818,903,592,1049,553,151.12
4819,899,602,1047,563,153.05
4820,899,609,1047,568,153.57
4821,899,613,1047,571,153.84
4822,898,615,1046,572,154.12
4823,897,614,1045,573,153.57
4824,898,614,1045,572,152.88
4825,896,614,1045,572,154.81
4826,892,615,1043,575,156.21
4827,0,0,1042,582,
4828,0,0,1041,584,
4829,0,0,1039,584,
4830,0,0,1037,580,
4831,903,606,1040,575,140.46
4832,904,596,1041,565,140.46
4833,0,0,1041,555,
4834,0,0,1045,545,
4835,0,0,1048,543,
4836,0,0,1050,547,
4837,0,0,1050,554,
4838,0,0,1050,561,
4839,899,592,1049,570,151.6
4840,900,596,1050,574,151.6
4841,901,602,1050,577,151.08
4842,898,605,1053,579,157.17
4843,899,607,1054,579,157.51
4844,898,607,1054,578,158.67
4845,898,605,1054,576,158.67
4846,899,602,1053,574,156.52
4847,0,0,1053,572,
4848,898,597,1051,569,155.54
4849,895,592,1051,565,158.32
4850,0,0,1049,562,
4851,0,0,1046,558,
4852,887,590,1042,556,158.69
4853,0,0,1040,558,
4854,884,594,1039,560,158.69
4855,888,593,1038,560,153.59
4856,0,0,1035,558,
4857,0,0,1035,556,
4858,0,0,1035,551,
4859,0,0,1034,541,
4860,0,0,1033,531,
4861,0,0,1033,521,
4862,0,0,1033,513,
4863,0,0,1036,508,
4864,0,0,1036,505,
4865,0,0,1034,504,
4866,0,0,0,0,
4867,0,0,0,0,
4868,0,0,0,0,
4869,0,0,0,0,
4870,0,0,0,0,
4871,0,0,1028,509,
4872,0,0,1027,511,
4873,0,0,1027,517,
4874,0,0,1026,532,
4875,0,0,1024,545,
4876,0,0,1021,560,
4877,0,0,1018,571,
4878,0,0,1017,577,
4879,0,0,1017,580,
4880,856,608,1017,582,163.09
4881,0,0,1015,585,
4882,0,0,1016,587,
4883,0,0,1019,589,
4884,0,0,1021,588,
4885,0,0,1024,588,
4886,0,0,1026,585,
4887,0,0,1032,583,
4888,884,622,1040,581,161.3
4889,893,618,0,0,
4890,904,614,0,0,
4891,915,610,0,0,
4892,931,605,0,0,
4893,0,0,0,0,
4894,0,0,0,0,
4895,0,0,0,0,
4896,0,0,0,0,
4897,0,0,0,0,
4898,0,0,0,0,
4899,0,0,1084,561,
4900,0,0,1089,563,
4901,0,0,1092,565,
4902,0,0,1096,567,
4903,0,0,1100,571,
4904,0,0,1102,576,
4905,0,0,1103,583,
4906,0,0,1106,592,
4907,0,0,1110,596,
4908,0,0,1111,597,
4909,0,0,1112,597,
4910,966,615,1114,596,149.21
4911,970,611,1119,593,150.08
4912,972,606,1124,591,152.74
4913,976,601,1130,589,154.47
4914,979,598,1132,589,153.26
4915,984,597,1135,588,151.27
4916,990,595,1139,586,149.27
4917,994,594,1141,584,147.34
4918,995,591,1139,577,144.68
4919,0,0,1140,571,
4920,0,0,1141,566,
4921,0,0,1141,559,
4922,0,0,1140,559,
4923,0,0,1136,557,
4924,0,0,1132,554,
4925,0,0,1135,548,
4926,0,0,1135,545,
4927,0,0,1136,540,
4928,0,0,1131,536,
4929,0,0,1125,532,
4930,0,0,1121,528,
4931,0,0,1120,527,
4932,0,0,1120,527,
4933,0,0,1121,524,
4934,948,560,1120,525,175.52
4935,0,0,1119,525,
4936,0,0,1118,528,
4937,0,0,1116,532,
4938,0,0,1117,532,
4939,0,0,1117,532,
4940,0,0,1117,534,
4941,0,0,1118,533,
4942,0,0,1120,534,
4943,0,0,0,0,
4944,0,0,0,0,
4945,0,0,0,0,
4946,0,0,0,0,
4947,0,0,0,0,
4948,985,541,0,0,
4949,0,0,0,0,
4950,0,0,0,0,
4951,0,0,0,0,
4952,0,0,0,0,
4953,963,531,0,0,
4954,0,0,1121,530,
4955,0,0,1113,530,
4956,0,0,1105,529,
4957,0,0,1095,530,
4958,916,523,1090,530,174.14
4959,914,522,1087,531,173.23
4960,912,522,1084,532,172.29
4961,910,523,1080,534,170.36
4962,0,0,1075,536,
4963,0,0,1070,537,
4964,0,0,1066,538,
4965,0,0,1062,541,
4966,0,0,1061,542,
4967,0,0,1062,542,
4968,0,0,1061,542,
4969,0,0,1060,542,
4970,0,0,1059,543,
4971,0,0,1059,544,
4972,0,0,1061,545,
4973,0,0,1062,545,
4974,0,0,1062,541,
4975,0,0,1064,540,
4976,0,0,1067,540,
4977,0,0,1067,540,
4978,0,0,1068,539,
4979,0,0,1071,537,
4980,0,0,1073,534,
4981,0,0,1079,531,
4982,0,0,1082,530,
4983,0,0,1083,528,
4984,0,0,1080,528,
4985,0,0,1078,527,
4986,0,0,1079,525,
4987,0,0,1078,524,
4988,0,0,1075,523,
4989,0,0,1072,526,
4990,0,0,1072,528,
4991,0,0,1071,527,
4992,0,0,1072,528,
4993,0,0,1072,528,
4994,0,0,1073,528,
4995,0,0,1073,528,
4996,0,0,1073,528,
4997,0,0,1073,528,
4998,0,0,1073,529,
4999,0,0,1073,529,
5000,0,0,1073,529,
5001,0,0,1073,529,
5002,0,0,1069,529,
5003,0,0,1065,528,
5004,0,0,1061,527,
5005,0,0,1060,525,
5006,0,0,1060,526,
5007,0,0,1060,526,
5008,0,0,1058,526,
5009,0,0,1058,525,
5010,0,0,1057,526,
5011,0,0,1057,526,
5012,0,0,1059,527,
5013,888,548,1060,528,173.16
5014,884,543,1056,528,172.65
5015,0,0,1052,527,
5016,0,0,1050,525,
5017,0,0,1048,525,
5018,0,0,1046,526,
5019,0,0,1044,527,
